1512157520000000000, 176, 3.0157127751129965e+17, 97784.091, 21000.0, 38539498784.46
834712117749628416029, 10000, 2.7827876612750607e+18, 26600.2, 21823.146, 47199700000.0
811016143123628696005, 10000, 4517734006000000.0, 249793.9, 70310.325, 53034100000.0
10540404227134579470520, 10000, 6.229764313385256e+18, 28736.8, 22074.317, 47505080000.0
793392807747948753075, 10000, 3.3882023792613934e+18, 73482.8, 30866.746, 50291900000.0
1194911359147776000, 3, 9.468664966666666e+17, 145085.333, 21000.0, 86123981781.333
634267487161196657, 1397, 2.999697999908473e+17, 211572.392, 135307.566, 128244976864.175
1796300066665473521, 105, 1.0638278964720947e+18, 142783.752, 102205.667, 132607101246.029
3236329250000000000, 231, 4.335686003687063e+17, 53716.883, 21000.0, 35175798600.823
845456372108119061, 10000, 8.468734538210112e+16, 47166.7, 21003.622, 269862246136.699
5279094817175941681, 495, 7.879582170744713e+17, 73092.386, 21303.4, 19019322557.588
3841693110000000000, 277, 2.704118167532078e+17, 98277.978, 21000.0, 29203194500.852
3006651464999699406, 1261, 1.999589651979355e+18, 119198.866, 22208.941, 23529383630.18
2431397500000000000, 109, 3.80039945476934e+17, 100431.193, 21000.0, 62421050250.294
3307568990000000000, 221, 6.508087247064859e+17, 93592.76, 21000.0, 34307876051.602
944346198001814484, 277, 2.567570303176961e+17, 71227.437, 21000.0, 37198477968.487
3392957140000000000, 174, 4.297668322719036e+17, 95965.517, 21000.0, 31510624301.839
1256355756010974300, 23, 1.3599384246389363e+18, 27869.565, 21000.0, 180491304347.826
59847604448468022500, 410, 1.244279074445166e+18, 98027.307, 35937.041, 121656295293.785
9960000000000000000, 695, 1.3259758473381294e+17, 368794.898, 301077.147, 158545683085.153
30708159451857413, 10000, 1.71292039200149e+17, 142812.913, 36312.75, 100022332558.251
840142511386017048, 448, 9.249284533665195e+16, 211293.667, 131088.317, 126685352344.96
8198685206666595288, 2001, 2.4935132805134618e+17, 169630.667, 119329.049, 66558930702.165
975615088653622857, 623, 2.427654463842869e+18, 205050.626, 155542.456, 115013875626.236
912404724063952181, 40, 1.1689861545268854e+17, 156718.175, 99128.825, 70373641552.625
210808090000000000, 11, 4.663837427272727e+17, 115545.455, 21000.0, 171727272727.273
1813906868000000000, 26, 8.654623567274967e+17, 104498.769, 22562.692, 138199972739.423
289412270000000000, 134, 1.9788432607312108e+18, 100417.91, 21000.0, 78273381262.47
4413642450000000000, 1319, 1.0115159520821326e+18, 80300.379, 21021.762, 20407058953.23
1353305247208207874, 17, 4.015118263063652e+17, 128882.353, 21000.0, 148342668463.706
7338976656532081809, 115, 2.3948035789654287e+18, 85405.122, 59793.026, 111903991296.052
861176870983507622, 432, 4.297034871270004e+17, 146274.623, 97918.836, 150845433282.4
6574129283460849568, 430, 1.1573754378685135e+18, 21000.0, 21000.0, 114110058020.016
1372814298782429000, 13, 1.0560109990634069e+17, 56240.615, 21000.0, 60917069174.0
3330890381234082413, 1749, 5.942579923344573e+17, 173639.525, 111516.368, 145022438783.443
803019893494005537, 578, 1.8888030228856294e+17, 292627.96, 184152.042, 97666100724.294
2604975751938232641, 340, 2.331984508165491e+17, 262251.526, 164241.447, 91864438344.085
536234628804029115, 41, 8.326620326373788e+17, 235795.024, 124067.61, 147759518555.415
5153905318505629495, 336, 1.4605061057146294e+18, 209869.375, 139988.631, 123678180281.711
1710876526283961630, 187, 7.285034921883103e+17, 145676.84, 113801.658, 94169949990.46
532668501329162247, 1114, 1.0134828252557515e+17, 211755.079, 153499.214, 84977510291.001
4812392195231517482, 41, 1.6643969883776982e+17, 86314.146, 47694.805, 107772096870.61
4257473820782800020, 5778, 8.423146167907373e+17, 223708.568, 140559.869, 72425528098.005
706034975987673552, 204, 5.847929904763429e+17, 208105.319, 137829.853, 100019067891.471
1417961493035073573, 252, 2.0951198023109002e+18, 226259.702, 143526.726, 110223185338.472
2595546750000000000, 61, 3.453227380938852e+17, 102065.574, 21000.0, 63055318904.492
2025167938477012908, 34, 3.889715654257945e+17, 24127.059, 23844.706, 135235294117.647
5365615341905605891, 73, 3.3605285227470125e+17, 91315.068, 21000.0, 121250906948.822
1111620742588552507, 29, 1.9381826874611568e+17, 51013.828, 27296.103, 103869162604.414
1110232238500965825, 210, 4.252394689652196e+17, 93110.681, 59690.886, 102232530726.743
1715266339644467911, 159, 5.640136234335095e+17, 186324.233, 130224.176, 115485262466.17
6703561030414452411, 290, 2.643192747961395e+17, 238954.638, 111505.303, 64219610712.366
630710438408630004, 421, 3.624330151460082e+17, 139879.409, 95559.869, 84150341275.173
1463835780605444913, 75, 1.1502211129286698e+18, 207725.72, 156292.493, 116700475146.307
76241923413845755, 1632, 1.638419669063913e+17, 203152.844, 140563.993, 94334467208.547
2977500000000000000, 80, 7.2125e+17, 100079.688, 63048.812, 159016002430.913
4037855900703675912, 66, 5.312720538181818e+17, 349494.03, 248751.53, 134569341490.909
1005000000000000000, 2, 5.025e+17, 21000.0, 21000.0, 115128264350.0
3064341264216887204, 802, 1.0507038162737618e+18, 143994.51, 94969.334, 75207703559.527
7225000000000000000, 625, 1.27504e+17, 270421.158, 267206.843, 105327998343.229
1555676873199190077, 14, 1.8848826635034015e+18, 121993.929, 101622.643, 147622458057.929
652687281336087096, 233, 1.5233177480748627e+17, 227347.725, 153801.854, 88246406571.18
7503173941715184622, 535, 1.7952922238301325e+18, 157350.28, 21048.127, 39275748458.108
4866594509437430028, 12, 4.4285255699229626e+17, 132586.667, 42402.083, 52644716223.167
5962045379630275337, 295, 2.098300911357554e+18, 97789.831, 21034.308, 55717061201.414
1255535011983493837, 72, 5.2761422484346995e+19, 211708.333, 30409.847, 75123255302.139
885532503881474850, 406, 1.1210838972694145e+18, 94650.246, 21000.0, 54722232326.722
6740676007750115771, 459, 4.5932827419962665e+18, 162034.858, 21000.0, 53930445666.292
1409751164998037491, 3091, 2.7321387759328046e+18, 99315.27, 21000.0, 13244985593.265
7083468335335202340, 1425, 4.1766936555563305e+18, 122994.386, 21000.0, 20038553283.053
7175464733417499847, 1099, 3.7413020197004314e+18, 76391.265, 21168.679, 30841680455.899
5775980329527927252, 717, 3.6129119419717724e+18, 150260.809, 21000.0, 51525170930.053
8170355786359825722, 49, 1.6320554477081126e+18, 187775.51, 21000.0, 100321618699.122
1104851925174715400, 19, 2.435122800586353e+17, 180060.211, 45650.789, 120188136926.526
2716359960000000000, 50, 3.4654965757604845e+17, 104560.0, 21000.0, 100502678591.58
3027685360000000000, 102, 3.104975980517476e+17, 100745.098, 21000.0, 62927190978.441
5643230859921198066, 10000, 3.3408297263969664e+17, 195886.1, 27212.161, 125475059269.311
0, 1346, 2.70563628096183e+18, 21055.0, 21055.0, 78580866254.137
2537467713694121000, 9298, 6.217831791783179e+16, 21000.0, 21000.0, 99561440916.206
1306091188700720735, 139, 9.361381270568866e+16, 1192192.683, 693969.036, 34251809670.194
5223246977557194436, 10000, 1.2757929789593795e+17, 54798.9, 21000.0, 140194166626.662
92910199120537475, 172, 5.760231851965816e+17, 146478.18, 94143.959, 130722000747.279
9691711176543977460, 81, 4.03871840631003e+17, 162041.407, 104758.531, 107870536308.16
224944335006365077, 239, 9.517805242514702e+16, 183177.494, 132933.126, 141754416400.837
1930483172538439543, 7, 2.757833103626342e+17, 21000.0, 21000.0, 86516921777.0
6945507145518206053, 246, 1.797927501941398e+17, 162196.984, 110902.126, 150216850693.972
1599366993940411431, 11, 1.4539699944912832e+17, 100000.0, 21000.0, 144681818181.818
205670179620741132, 268, 5.0919224028853555e+17, 142112.675, 104588.22, 59799968762.451
46669091163819983, 787, 2.7191087731761024e+17, 152139.574, 73344.551, 92604741839.244
2524696028950642441, 15, 1.0268273333333334e+18, 119924.133, 79326.8, 82995871898.133
4251353255107358058, 32, 5.2123714645473165e+17, 238579.75, 79390.375, 133461016628.531
248336941037750221, 29, 6.351220422315277e+17, 136770.966, 80053.724, 125932924622.897
9544252756939492426, 2479, 2.974776287408083e+18, 61150.383, 21009.944, 14476124282.377
11493297588888647049, 196, 4.4639388817024314e+17, 42537.878, 27484.821, 88774131922.372
8938472826348151915, 1712, 3.2059828439262013e+18, 128929.498, 21021.298, 18858752069.695
1528520485730895273, 1347, 2.1888309797444826e+18, 66599.852, 21000.0, 38315383712.627
1717154038082721615, 229, 4.7623098392909536e+17, 98091.703, 21000.0, 23662510567.354
8658670456861761117, 742, 2.5982757994383084e+18, 49562.264, 21028.113, 46320155055.28
7689404462488370729, 369, 1.3173074948609062e+18, 177504.065, 21000.0, 37032426086.485
7638145061329054435, 1230, 4.3453517807529733e+18, 74048.878, 21008.47, 24881106952.473
7268133990193188258, 328, 2.7113584301150986e+18, 96932.927, 21000.0, 47443399188.811
3896846838554495165, 489, 2.2669215295600044e+18, 96425.358, 21000.0, 62268619200.008
9936435755482574153, 10000, 1.9991682002391194e+17, 121373.599, 21005.382, 159085070000.0
1728893071000000000, 273, 4.754177465312484e+17, 145113.553, 21000.0, 86185755835.619
3210416650000000000, 573, 1.6162190956792438e+18, 89265.969, 21000.0, 50833745331.056
3634636160000000000, 153, 4.211765259340876e+17, 96555.556, 21000.0, 32955788298.34
2947229300000000000, 597, 7.916342311400335e+17, 34201.005, 21000.0, 27292894358.4
1301837930039857724, 50, 9.733577854334802e+17, 348846.08, 211258.68, 54476400029.18
4711984338798461498, 8, 7.772527298498077e+17, 49625.0, 21000.0, 68187500000.0
1005938296814071705, 2314, 1.2707811372791197e+17, 147331.49, 112523.918, 134697297201.608
1043212874624679282, 59, 9.66749316187111e+17, 134850.932, 98021.322, 119911817130.915
7846181381720519827, 601, 4.828279333845705e+17, 174989.775, 122377.15, 261763512291.136
7364689475741491639, 107, 6.773727495131617e+17, 161566.505, 110612.551, 114048487618.907
431050975650094036, 212, 6.227911879609695e+17, 240081.099, 165221.236, 168258152388.745
2828956552668271208, 1056, 3.991596858235854e+17, 159018.233, 109195.956, 111279217814.148
879258621379249393, 287, 1.2726119682926829e+17, 246187.042, 148070.864, 95389432744.774
91649046838625233, 272, 1.6501201934369126e+17, 177377.055, 120204.246, 118354492613.798
73006871922024207, 268, 1.8704280094443e+17, 235226.078, 144144.765, 105905731656.985
1053633777994891118, 191, 3.8278967536567096e+16, 139396.529, 106110.555, 60605664002.764
1155321644813680492, 46, 7.382065491395104e+16, 109413.043, 21000.0, 57173211684.783
5051998375201223093, 75, 2.8013017483907018e+17, 185360.0, 21000.0, 69755875386.16
1956832713764207079, 177, 2.3460784606646445e+17, 53483.616, 21000.0, 24212966126.034
7423338701602818968, 95, 7.684630756428722e+16, 153807.853, 119346.853, 122769195053.8
2541386867980537022, 323, 1.361232520744274e+19, 513853.04, 259346.92, 97025229933.861
1262460187449337839, 4, 7.766988775e+17, 104364.75, 80535.25, 165386567144.5
1016586352000000000, 2, 1.0223e+18, 241915.0, 145181.0, 128035499031.5
2278369064637363243, 62, 3.4002430455638464e+17, 238219.613, 197964.113, 62301781231.081
597976761941497752, 204, 8.300888521568627e+17, 25294.613, 22112.98, 124183108511.809
1369952661487583447, 29, 1.3345192489564736e+17, 159339.172, 66837.207, 125313276707.862
1374747953032679297, 35, 4.4828703676667674e+17, 162461.657, 77602.657, 126065442666.771
6974692567175528415, 82, 5.619534276824428e+17, 173330.634, 89223.683, 149570362026.732
1656414587920137162, 29, 2.977370222908027e+17, 72686.586, 51079.172, 174041694143.483
636690394102674243, 27, 3.133315387435757e+17, 142657.852, 110640.963, 119760460227.481
2119708697819987436, 277, 4.214561522606963e+16, 207668.256, 118357.242, 63579498420.321
2697821235205946757, 1394, 1.2565799980902902e+17, 229122.141, 123392.547, 107271290246.872
1224903224127535071, 11, 1.1135483855704864e+17, 86090.909, 21000.0, 92125381990.273
2341376210515377661, 73, 1.2486588699336134e+17, 59490.411, 21000.0, 58386700376.041
3865618561157247147, 505, 1.4735561962116893e+17, 59994.081, 34168.436, 97380952467.657
874153330330650758, 100, 1.6080861117155504e+17, 139960.92, 84044.72, 115697582442.19
3114684515335709660, 32, 5.5905761772275226e+17, 154715.438, 78752.844, 103546761324.344
735765921867738071, 12, 4.846875916666667e+17, 261819.333, 165518.25, 268973735277.667
7829613046472112193, 308, 1.1891250399362832e+19, 307138.526, 218767.662, 108095947467.052
190185989561469886, 292, 1.1821371330289956e+18, 175436.322, 125937.925, 106020742279.408
2206285280332262929, 157, 8.939965362441545e+17, 79987.261, 21242.841, 51910938822.019
1001489574603760355, 28, 8.586312541141718e+16, 126210.071, 94246.357, 110442269789.464
19852614886270763, 44, 3.919775071214045e+17, 106999.75, 66597.614, 148341255526.977
2981480344454433171, 40, 2.4731153674257363e+17, 96050.0, 21000.0, 132191039592.0
5658300412476483829, 10000, 1.6678522147104954e+17, 163033.306, 37633.428, 106483540331.442
1599614728945284780, 12, 1.3330122741210707e+17, 21000.0, 21000.0, 85020485080.5
4005522010200419576, 88, 2.6701337325354314e+17, 46125.807, 27193.659, 124478174418.216
960760999297378775, 12, 2.655528585892583e+17, 26750.0, 21000.0, 150785870705.5
0, 189, 1.866721541312454e+17, 172720.598, 118160.026, 156298795426.577
2392031070000000000, 86, 2.5317032966453834e+17, 95186.047, 21000.0, 49160682060.279
1662285690000000000, 26, 1.915147689221844e+17, 97969.231, 21000.0, 81262035346.808
5815094147639446192, 18, 3.230607859799692e+17, 116222.222, 21000.0, 126439243426.389
1310124739999962557, 195, 3.055782009863618e+17, 100528.205, 21000.0, 51033622217.574
1401170018552543809, 5, 2.8023400371050877e+17, 66800.0, 21000.0, 106532300246.0
1227178925600391475, 34, 1.804381395764821e+17, 119147.059, 21000.0, 54885150886.029
1598511370377731838, 17, 9.403008061045482e+16, 48776.471, 21000.0, 51952553387.765
1435156501880301054, 38, 1.2505897636527109e+17, 40342.105, 21000.0, 46416479744.342
47849032650282000, 4, 5.001002149138095e+17, 28250.0, 21000.0, 139977188807.75
1356889720914723782, 35, 1.3507180002873099e+17, 82574.543, 21580.257, 49274998370.857
3092759432715726660, 57, 6.846018303010046e+16, 21000.0, 21000.0, 105442543751.316
2375271660442221063, 4224, 1.0583517183119081e+18, 222625.049, 100498.854, 129995118479.758
173184552434000561, 919, 6.436011108730303e+17, 139415.368, 82862.677, 102254790266.072
2687237101415924089, 10000, 6.08274447244e+17, 21005.8, 21000.0, 23192101447.669
1510245060000000000, 6, 2.5170751e+17, 21000.0, 21000.0, 83429888438.667
1141984727800000000, 2, 5.75036515e+17, 70500.0, 31154.5, 183633675681.0
898617362161781302, 94, 4.318196826234055e+16, 23202.128, 21000.0, 172535527021.383
5082003212018403, 470, 4.3588597030706637e+18, 94502.553, 21000.0, 50849312770.521
1867441760000000000, 348, 2.853611211516211e+17, 78408.046, 21000.0, 18512216764.098
1390276710000000000, 9, 5.996833944444444e+17, 105666.667, 21000.0, 154000000000.0
1292929759999956365, 29, 7.501451751718537e+17, 92413.793, 21000.0, 52907368730.483
1464551409999980509, 79, 2.2197870889450938e+17, 141037.975, 21065.937, 51573410989.532
9151844787944543462, 38, 2.0934721245068813e+18, 148992.368, 107965.263, 94536703804.868
8669295507846719604, 2523, 2.0789736326202416e+17, 193968.972, 111327.431, 131372307192.056
